[2026-02-27 04:20:21,985][__main__][INFO] - Loading Model: Qwen/Qwen3-1.7B
[2026-02-27 04:29:09,824][__main__][INFO] - Epoch 0 | Step 710 | Loss: 1.7344 | LR: 0.000093
[2026-02-27 04:29:16,160][__main__][INFO] - Epoch 0 | Step 720 | Loss: 1.9141 | LR: 0.000093
[2026-02-27 04:29:16,160][__main__][INFO] - Epoch 0 | Step 720 | Loss: 1.9375 | LR: 0.000093
[2026-02-27 04:29:22,745][__main__][INFO] - Epoch 0 | Step 730 | Loss: 1.6172 | LR: 0.000093
[2026-02-27 04:29:22,745][__main__][INFO] - Epoch 0 | Step 730 | Loss: 1.9062 | LR: 0.000093
[2026-02-27 04:29:29,201][__main__][INFO] - Epoch 0 | Step 740 | Loss: 1.8984 | LR: 0.000092
[2026-02-27 04:29:29,201][__main__][INFO] - Epoch 0 | Step 740 | Loss: 2.3750 | LR: 0.000092
[2026-02-27 04:29:35,710][__main__][INFO] - Epoch 0 | Step 750 | Loss: 1.6641 | LR: 0.000092
[2026-02-27 04:29:35,710][__main__][INFO] - Epoch 0 | Step 750 | Loss: 1.8984 | LR: 0.000092
[2026-02-27 04:29:42,180][__main__][INFO] - Epoch 0 | Step 760 | Loss: 1.6797 | LR: 0.000092
[2026-02-27 04:29:42,180][__main__][INFO] - Epoch 0 | Step 760 | Loss: 1.7656 | LR: 0.000092
[2026-02-27 04:29:48,755][__main__][INFO] - Epoch 0 | Step 770 | Loss: 1.9297 | LR: 0.000092
[2026-02-27 04:29:48,756][__main__][INFO] - Epoch 0 | Step 770 | Loss: 2.2031 | LR: 0.000092
[2026-02-27 04:29:55,228][__main__][INFO] - Epoch 0 | Step 780 | Loss: 1.9844 | LR: 0.000092
[2026-02-27 04:29:55,228][__main__][INFO] - Epoch 0 | Step 780 | Loss: 1.7891 | LR: 0.000092
[2026-02-27 04:30:01,663][__main__][INFO] - Epoch 0 | Step 790 | Loss: 1.6016 | LR: 0.000092
[2026-02-27 04:30:01,663][__main__][INFO] - Epoch 0 | Step 790 | Loss: 1.9219 | LR: 0.000092
[2026-02-27 04:30:08,128][__main__][INFO] - Epoch 0 | Step 800 | Loss: 1.9688 | LR: 0.000092
[2026-02-27 04:30:08,128][__main__][INFO] - Epoch 0 | Step 800 | Loss: 1.8203 | LR: 0.000092
[2026-02-27 04:30:14,583][__main__][INFO] - Epoch 0 | Step 810 | Loss: 1.6719 | LR: 0.000092
[2026-02-27 04:30:14,584][__main__][INFO] - Epoch 0 | Step 810 | Loss: 1.7656 | LR: 0.000092
[2026-02-27 04:30:21,176][__main__][INFO] - Epoch 0 | Step 820 | Loss: 1.7734 | LR: 0.000092
[2026-02-27 04:30:21,177][__main__][INFO] - Epoch 0 | Step 820 | Loss: 1.5625 | LR: 0.000092
[2026-02-27 04:30:27,514][__main__][INFO] - Epoch 0 | Step 830 | Loss: 2.2188 | LR: 0.000092
[2026-02-27 04:30:27,515][__main__][INFO] - Epoch 0 | Step 830 | Loss: 1.8594 | LR: 0.000092
[2026-02-27 04:30:34,097][__main__][INFO] - Epoch 0 | Step 840 | Loss: 2.2656 | LR: 0.000091
[2026-02-27 04:30:34,098][__main__][INFO] - Epoch 0 | Step 840 | Loss: 1.6875 | LR: 0.000091
[2026-02-27 04:30:40,706][__main__][INFO] - Epoch 0 | Step 850 | Loss: 1.6094 | LR: 0.000091
[2026-02-27 04:30:40,706][__main__][INFO] - Epoch 0 | Step 850 | Loss: 1.7969 | LR: 0.000091
[2026-02-27 04:30:47,039][__main__][INFO] - Epoch 0 | Step 860 | Loss: 1.6250 | LR: 0.000091
[2026-02-27 04:30:47,039][__main__][INFO] - Epoch 0 | Step 860 | Loss: 1.6719 | LR: 0.000091
[2026-02-27 04:30:53,665][__main__][INFO] - Epoch 0 | Step 870 | Loss: 1.7812 | LR: 0.000091
[2026-02-27 04:30:53,665][__main__][INFO] - Epoch 0 | Step 870 | Loss: 1.9297 | LR: 0.000091
[2026-02-27 04:30:59,993][__main__][INFO] - Epoch 0 | Step 880 | Loss: 1.8203 | LR: 0.000091
[2026-02-27 04:30:59,994][__main__][INFO] - Epoch 0 | Step 880 | Loss: 1.7500 | LR: 0.000091
[2026-02-27 04:31:06,656][__main__][INFO] - Epoch 0 | Step 890 | Loss: 2.1719 | LR: 0.000091
[2026-02-27 04:31:06,656][__main__][INFO] - Epoch 0 | Step 890 | Loss: 1.6875 | LR: 0.000091
[2026-02-27 04:31:13,099][__main__][INFO] - Epoch 0 | Step 900 | Loss: 1.7344 | LR: 0.000091
[2026-02-27 04:31:13,100][__main__][INFO] - Epoch 0 | Step 900 | Loss: 1.6094 | LR: 0.000091
[2026-02-27 04:31:19,565][__main__][INFO] - Epoch 0 | Step 910 | Loss: 2.0000 | LR: 0.000091
[2026-02-27 04:31:19,565][__main__][INFO] - Epoch 0 | Step 910 | Loss: 1.6953 | LR: 0.000091
[2026-02-27 04:31:26,186][__main__][INFO] - Epoch 0 | Step 920 | Loss: 1.8984 | LR: 0.000091
[2026-02-27 04:31:26,186][__main__][INFO] - Epoch 0 | Step 920 | Loss: 1.7656 | LR: 0.000091
[2026-02-27 04:31:32,631][__main__][INFO] - Epoch 0 | Step 930 | Loss: 1.5703 | LR: 0.000090
[2026-02-27 04:31:32,631][__main__][INFO] - Epoch 0 | Step 930 | Loss: 1.6172 | LR: 0.000090
[2026-02-27 04:31:39,100][__main__][INFO] - Epoch 0 | Step 940 | Loss: 1.8516 | LR: 0.000090
[2026-02-27 04:31:39,100][__main__][INFO] - Epoch 0 | Step 940 | Loss: 1.8047 | LR: 0.000090
[2026-02-27 04:31:45,585][__main__][INFO] - Epoch 0 | Step 950 | Loss: 1.9219 | LR: 0.000090
[2026-02-27 04:31:45,586][__main__][INFO] - Epoch 0 | Step 950 | Loss: 1.8281 | LR: 0.000090
[2026-02-27 04:31:52,083][__main__][INFO] - Epoch 0 | Step 960 | Loss: 1.6250 | LR: 0.000090
[2026-02-27 04:31:52,083][__main__][INFO] - Epoch 0 | Step 960 | Loss: 1.6953 | LR: 0.000090
[2026-02-27 04:31:58,528][__main__][INFO] - Epoch 0 | Step 970 | Loss: 1.7031 | LR: 0.000090
[2026-02-27 04:31:58,528][__main__][INFO] - Epoch 0 | Step 970 | Loss: 1.2891 | LR: 0.000090
[2026-02-27 04:32:05,151][__main__][INFO] - Epoch 0 | Step 980 | Loss: 1.8047 | LR: 0.000090
[2026-02-27 04:32:05,151][__main__][INFO] - Epoch 0 | Step 980 | Loss: 1.7734 | LR: 0.000090
[2026-02-27 04:32:11,487][__main__][INFO] - Epoch 0 | Step 990 | Loss: 1.6797 | LR: 0.000090
[2026-02-27 04:32:11,580][__main__][INFO] - Epoch 0 | Step 990 | Loss: 1.9375 | LR: 0.000090
[2026-02-27 04:32:18,062][__main__][INFO] - Epoch 0 | Step 1000 | Loss: 1.6094 | LR: 0.000090
[2026-02-27 04:32:18,062][__main__][INFO] - Epoch 0 | Step 1000 | Loss: 2.1250 | LR: 0.000090
[2026-02-27 04:32:24,539][__main__][INFO] - Epoch 0 | Step 1010 | Loss: 1.6250 | LR: 0.000090
[2026-02-27 04:32:24,540][__main__][INFO] - Epoch 0 | Step 1010 | Loss: 1.6250 | LR: 0.000090
[2026-02-27 04:32:30,995][__main__][INFO] - Epoch 0 | Step 1020 | Loss: 1.7344 | LR: 0.000090
[2026-02-27 04:32:30,995][__main__][INFO] - Epoch 0 | Step 1020 | Loss: 1.7031 | LR: 0.000090
[2026-02-27 04:32:37,618][__main__][INFO] - Epoch 0 | Step 1030 | Loss: 1.7266 | LR: 0.000089
[2026-02-27 04:32:37,618][__main__][INFO] - Epoch 0 | Step 1030 | Loss: 1.6797 | LR: 0.000089
[2026-02-27 04:32:43,956][__main__][INFO] - Epoch 0 | Step 1040 | Loss: 1.5703 | LR: 0.000089
[2026-02-27 04:32:43,957][__main__][INFO] - Epoch 0 | Step 1040 | Loss: 1.8750 | LR: 0.000089
[2026-02-27 04:32:50,567][__main__][INFO] - Epoch 0 | Step 1050 | Loss: 1.6016 | LR: 0.000089
[2026-02-27 04:32:50,568][__main__][INFO] - Epoch 0 | Step 1050 | Loss: 1.6719 | LR: 0.000089
[2026-02-27 04:32:56,904][__main__][INFO] - Epoch 0 | Step 1060 | Loss: 1.6562 | LR: 0.000089
[2026-02-27 04:32:56,905][__main__][INFO] - Epoch 0 | Step 1060 | Loss: 1.7422 | LR: 0.000089
[2026-02-27 04:33:03,538][__main__][INFO] - Epoch 0 | Step 1070 | Loss: 2.0000 | LR: 0.000089
[2026-02-27 04:33:03,539][__main__][INFO] - Epoch 0 | Step 1070 | Loss: 1.6875 | LR: 0.000089
[2026-02-27 04:33:10,114][__main__][INFO] - Epoch 0 | Step 1080 | Loss: 1.7031 | LR: 0.000089
[2026-02-27 04:33:10,115][__main__][INFO] - Epoch 0 | Step 1080 | Loss: 1.8984 | LR: 0.000089
[2026-02-27 04:33:16,441][__main__][INFO] - Epoch 0 | Step 1090 | Loss: 1.6172 | LR: 0.000089
[2026-02-27 04:33:16,442][__main__][INFO] - Epoch 0 | Step 1090 | Loss: 1.7344 | LR: 0.000089
[2026-02-27 04:33:22,923][__main__][INFO] - Epoch 0 | Step 1100 | Loss: 1.7891 | LR: 0.000089
[2026-02-27 04:33:22,923][__main__][INFO] - Epoch 0 | Step 1100 | Loss: 1.8984 | LR: 0.000089
[2026-02-27 04:33:29,261][__main__][INFO] - Epoch 0 | Step 1110 | Loss: 1.9219 | LR: 0.000089
[2026-02-27 04:33:29,262][__main__][INFO] - Epoch 0 | Step 1110 | Loss: 1.4219 | LR: 0.000089
[2026-02-27 04:33:35,922][__main__][INFO] - Epoch 0 | Step 1120 | Loss: 1.5547 | LR: 0.000089
[2026-02-27 04:33:35,923][__main__][INFO] - Epoch 0 | Step 1120 | Loss: 1.7812 | LR: 0.000089
[2026-02-27 04:33:42,367][__main__][INFO] - Epoch 0 | Step 1130 | Loss: 1.6484 | LR: 0.000088
[2026-02-27 04:33:42,368][__main__][INFO] - Epoch 0 | Step 1130 | Loss: 1.3594 | LR: 0.000088
[2026-02-27 04:33:48,884][__main__][INFO] - Epoch 0 | Step 1140 | Loss: 1.6328 | LR: 0.000088
[2026-02-27 04:33:48,884][__main__][INFO] - Epoch 0 | Step 1140 | Loss: 1.7031 | LR: 0.000088
[2026-02-27 04:33:55,477][__main__][INFO] - Epoch 0 | Step 1150 | Loss: 1.5938 | LR: 0.000088
[2026-02-27 04:33:55,477][__main__][INFO] - Epoch 0 | Step 1150 | Loss: 1.8203 | LR: 0.000088
[2026-02-27 04:34:01,815][__main__][INFO] - Epoch 0 | Step 1160 | Loss: 1.6484 | LR: 0.000088
[2026-02-27 04:34:01,816][__main__][INFO] - Epoch 0 | Step 1160 | Loss: 1.5703 | LR: 0.000088
[2026-02-27 04:34:08,451][__main__][INFO] - Epoch 0 | Step 1170 | Loss: 1.3516 | LR: 0.000088
[2026-02-27 04:34:08,451][__main__][INFO] - Epoch 0 | Step 1170 | Loss: 1.7266 | LR: 0.000088
[2026-02-27 04:34:14,896][__main__][INFO] - Epoch 0 | Step 1180 | Loss: 1.6406 | LR: 0.000088
[2026-02-27 04:34:14,897][__main__][INFO] - Epoch 0 | Step 1180 | Loss: 1.6016 | LR: 0.000088
[2026-02-27 04:34:21,410][__main__][INFO] - Epoch 0 | Step 1190 | Loss: 1.7422 | LR: 0.000088
[2026-02-27 04:34:21,410][__main__][INFO] - Epoch 0 | Step 1190 | Loss: 1.7812 | LR: 0.000088
[2026-02-27 04:34:27,825][__main__][INFO] - Epoch 0 | Step 1200 | Loss: 1.7266 | LR: 0.000088
[2026-02-27 04:34:27,825][__main__][INFO] - Epoch 0 | Step 1200 | Loss: 1.8828 | LR: 0.000088
[2026-02-27 04:34:34,302][__main__][INFO] - Epoch 0 | Step 1210 | Loss: 1.5312 | LR: 0.000088
[2026-02-27 04:34:34,303][__main__][INFO] - Epoch 0 | Step 1210 | Loss: 1.6562 | LR: 0.000088
[2026-02-27 04:34:40,746][__main__][INFO] - Epoch 0 | Step 1220 | Loss: 1.7109 | LR: 0.000088
[2026-02-27 04:34:40,746][__main__][INFO] - Epoch 0 | Step 1220 | Loss: 1.8672 | LR: 0.000088
[2026-02-27 04:34:47,404][__main__][INFO] - Epoch 0 | Step 1230 | Loss: 1.7109 | LR: 0.000087
[2026-02-27 04:34:47,404][__main__][INFO] - Epoch 0 | Step 1230 | Loss: 1.2500 | LR: 0.000087
[2026-02-27 04:34:53,874][__main__][INFO] - Epoch 0 | Step 1240 | Loss: 1.8203 | LR: 0.000087
[2026-02-27 04:34:53,874][__main__][INFO] - Epoch 0 | Step 1240 | Loss: 1.5000 | LR: 0.000087
[2026-02-27 04:35:00,330][__main__][INFO] - Epoch 0 | Step 1250 | Loss: 1.3984 | LR: 0.000087
[2026-02-27 04:35:00,330][__main__][INFO] - Epoch 0 | Step 1250 | Loss: 1.6172 | LR: 0.000087
[2026-02-27 04:35:06,812][__main__][INFO] - Epoch 0 | Step 1260 | Loss: 1.8203 | LR: 0.000087
[2026-02-27 04:35:06,813][__main__][INFO] - Epoch 0 | Step 1260 | Loss: 1.6875 | LR: 0.000087
[2026-02-27 04:35:13,266][__main__][INFO] - Epoch 0 | Step 1270 | Loss: 1.4531 | LR: 0.000087
[2026-02-27 04:35:13,267][__main__][INFO] - Epoch 0 | Step 1270 | Loss: 1.6250 | LR: 0.000087
[2026-02-27 04:35:19,871][__main__][INFO] - Epoch 0 | Step 1280 | Loss: 1.6094 | LR: 0.000087
[2026-02-27 04:35:19,871][__main__][INFO] - Epoch 0 | Step 1280 | Loss: 1.8359 | LR: 0.000087
[2026-02-27 04:35:26,216][__main__][INFO] - Epoch 0 | Step 1290 | Loss: 1.6328 | LR: 0.000087
[2026-02-27 04:35:26,216][__main__][INFO] - Epoch 0 | Step 1290 | Loss: 1.8828 | LR: 0.000087
[2026-02-27 04:35:32,895][__main__][INFO] - Epoch 0 | Step 1300 | Loss: 1.5781 | LR: 0.000087
[2026-02-27 04:35:32,896][__main__][INFO] - Epoch 0 | Step 1300 | Loss: 1.4609 | LR: 0.000087
[2026-02-27 04:35:39,224][__main__][INFO] - Epoch 0 | Step 1310 | Loss: 1.8828 | LR: 0.000087
[2026-02-27 04:35:39,224][__main__][INFO] - Epoch 0 | Step 1310 | Loss: 1.4141 | LR: 0.000087
[2026-02-27 04:35:45,889][__main__][INFO] - Epoch 0 | Step 1320 | Loss: 1.7500 | LR: 0.000086
[2026-02-27 04:35:45,889][__main__][INFO] - Epoch 0 | Step 1320 | Loss: 1.5547 | LR: 0.000086
[2026-02-27 04:35:52,450][__main__][INFO] - Epoch 0 | Step 1330 | Loss: 1.7656 | LR: 0.000086
[2026-02-27 04:35:52,450][__main__][INFO] - Epoch 0 | Step 1330 | Loss: 1.6719 | LR: 0.000086
[2026-02-27 04:35:58,782][__main__][INFO] - Epoch 0 | Step 1340 | Loss: 1.9297 | LR: 0.000086
[2026-02-27 04:35:58,783][__main__][INFO] - Epoch 0 | Step 1340 | Loss: 1.7578 | LR: 0.000086
[2026-02-27 04:36:05,435][__main__][INFO] - Epoch 0 | Step 1350 | Loss: 1.5938 | LR: 0.000086
[2026-02-27 04:36:05,436][__main__][INFO] - Epoch 0 | Step 1350 | Loss: 1.7031 | LR: 0.000086
[2026-02-27 04:36:11,764][__main__][INFO] - Epoch 0 | Step 1360 | Loss: 1.7812 | LR: 0.000086
[2026-02-27 04:36:11,765][__main__][INFO] - Epoch 0 | Step 1360 | Loss: 1.8125 | LR: 0.000086
[2026-02-27 04:36:18,343][__main__][INFO] - Epoch 0 | Step 1370 | Loss: 1.9375 | LR: 0.000086
[2026-02-27 04:36:18,343][__main__][INFO] - Epoch 0 | Step 1370 | Loss: 1.2656 | LR: 0.000086
[2026-02-27 04:36:24,766][__main__][INFO] - Epoch 0 | Step 1380 | Loss: 1.6328 | LR: 0.000086
[2026-02-27 04:36:24,767][__main__][INFO] - Epoch 0 | Step 1380 | Loss: 1.8906 | LR: 0.000086
[2026-02-27 04:36:31,266][__main__][INFO] - Epoch 0 | Step 1390 | Loss: 1.5156 | LR: 0.000086
[2026-02-27 04:36:31,267][__main__][INFO] - Epoch 0 | Step 1390 | Loss: 1.5547 | LR: 0.000086
[2026-02-27 04:36:37,755][__main__][INFO] - Epoch 0 | Step 1400 | Loss: 1.9453 | LR: 0.000086
[2026-02-27 04:36:37,755][__main__][INFO] - Epoch 0 | Step 1400 | Loss: 1.6484 | LR: 0.000086
[2026-02-27 04:36:44,184][__main__][INFO] - Epoch 0 | Step 1410 | Loss: 1.4062 | LR: 0.000086
[2026-02-27 04:36:44,185][__main__][INFO] - Epoch 0 | Step 1410 | Loss: 1.7031 | LR: 0.000086
[2026-02-27 04:36:50,785][__main__][INFO] - Epoch 0 | Step 1420 | Loss: 1.6562 | LR: 0.000085
[2026-02-27 04:36:50,785][__main__][INFO] - Epoch 0 | Step 1420 | Loss: 1.5938 | LR: 0.000085
[2026-02-27 04:36:57,197][__main__][INFO] - Epoch 0 | Step 1430 | Loss: 1.4062 | LR: 0.000085
[2026-02-27 04:36:57,197][__main__][INFO] - Epoch 0 | Step 1430 | Loss: 1.6484 | LR: 0.000085
[2026-02-27 04:37:03,705][__main__][INFO] - Epoch 0 | Step 1440 | Loss: 1.6641 | LR: 0.000085
[2026-02-27 04:37:03,705][__main__][INFO] - Epoch 0 | Step 1440 | Loss: 1.7656 | LR: 0.000085
[2026-02-27 04:37:10,177][__main__][INFO] - Epoch 0 | Step 1450 | Loss: 1.7734 | LR: 0.000085
[2026-02-27 04:37:10,178][__main__][INFO] - Epoch 0 | Step 1450 | Loss: 1.6875 | LR: 0.000085
[2026-02-27 04:37:16,644][__main__][INFO] - Epoch 0 | Step 1460 | Loss: 1.3672 | LR: 0.000085
[2026-02-27 04:37:16,644][__main__][INFO] - Epoch 0 | Step 1460 | Loss: 1.8281 | LR: 0.000085
[2026-02-27 04:37:23,088][__main__][INFO] - Epoch 0 | Step 1470 | Loss: 1.6172 | LR: 0.000085
[2026-02-27 04:37:23,088][__main__][INFO] - Epoch 0 | Step 1470 | Loss: 2.1250 | LR: 0.000085
[2026-02-27 04:37:29,697][__main__][INFO] - Epoch 0 | Step 1480 | Loss: 1.6641 | LR: 0.000085
[2026-02-27 04:37:29,698][__main__][INFO] - Epoch 0 | Step 1480 | Loss: 1.6016 | LR: 0.000085
[2026-02-27 04:37:36,031][__main__][INFO] - Epoch 0 | Step 1490 | Loss: 2.0312 | LR: 0.000085
[2026-02-27 04:37:36,032][__main__][INFO] - Epoch 0 | Step 1490 | Loss: 1.6953 | LR: 0.000085
[2026-02-27 04:37:42,676][__main__][INFO] - Epoch 0 | Step 1500 | Loss: 1.7422 | LR: 0.000085
[2026-02-27 04:37:42,676][__main__][INFO] - Epoch 0 | Step 1500 | Loss: 1.4922 | LR: 0.000085
[2026-02-27 04:37:49,184][__main__][INFO] - Epoch 0 | Step 1510 | Loss: 1.3516 | LR: 0.000085
[2026-02-27 04:37:49,184][__main__][INFO] - Epoch 0 | Step 1510 | Loss: 1.6562 | LR: 0.000085
[2026-02-27 04:37:55,638][__main__][INFO] - Epoch 0 | Step 1520 | Loss: 1.6250 | LR: 0.000084
[2026-02-27 04:37:55,639][__main__][INFO] - Epoch 0 | Step 1520 | Loss: 1.9062 | LR: 0.000084
[2026-02-27 04:38:02,161][__main__][INFO] - Epoch 0 | Step 1530 | Loss: 1.5234 | LR: 0.000084
[2026-02-27 04:38:02,162][__main__][INFO] - Epoch 0 | Step 1530 | Loss: 1.8047 | LR: 0.000084
[2026-02-27 04:38:08,494][__main__][INFO] - Epoch 0 | Step 1540 | Loss: 1.6641 | LR: 0.000084
[2026-02-27 04:38:08,495][__main__][INFO] - Epoch 0 | Step 1540 | Loss: 1.7031 | LR: 0.000084
[2026-02-27 04:38:15,136][__main__][INFO] - Epoch 0 | Step 1550 | Loss: 1.7266 | LR: 0.000084
[2026-02-27 04:38:15,136][__main__][INFO] - Epoch 0 | Step 1550 | Loss: 1.4531 | LR: 0.000084
[2026-02-27 04:38:21,472][__main__][INFO] - Epoch 0 | Step 1560 | Loss: 1.4844 | LR: 0.000084
[2026-02-27 04:38:21,473][__main__][INFO] - Epoch 0 | Step 1560 | Loss: 1.5391 | LR: 0.000084
[2026-02-27 04:38:28,131][__main__][INFO] - Epoch 0 | Step 1570 | Loss: 1.3594 | LR: 0.000084
[2026-02-27 04:38:28,131][__main__][INFO] - Epoch 0 | Step 1570 | Loss: 1.5312 | LR: 0.000084
[2026-02-27 04:38:34,563][__main__][INFO] - Epoch 0 | Step 1580 | Loss: 1.5000 | LR: 0.000084
[2026-02-27 04:38:34,564][__main__][INFO] - Epoch 0 | Step 1580 | Loss: 1.7422 | LR: 0.000084
[2026-02-27 04:38:41,055][__main__][INFO] - Epoch 0 | Step 1590 | Loss: 1.6562 | LR: 0.000084
[2026-02-27 04:38:41,055][__main__][INFO] - Epoch 0 | Step 1590 | Loss: 1.5000 | LR: 0.000084
[2026-02-27 04:38:47,735][__main__][INFO] - Epoch 0 | Step 1600 | Loss: 1.4062 | LR: 0.000084
[2026-02-27 04:38:47,735][__main__][INFO] - Epoch 0 | Step 1600 | Loss: 1.5938 | LR: 0.000084
[2026-02-27 04:38:54,076][__main__][INFO] - Epoch 0 | Step 1610 | Loss: 1.5234 | LR: 0.000084
[2026-02-27 04:38:54,077][__main__][INFO] - Epoch 0 | Step 1610 | Loss: 1.6484 | LR: 0.000084
[2026-02-27 04:39:00,694][__main__][INFO] - Epoch 0 | Step 1620 | Loss: 1.8594 | LR: 0.000083
[2026-02-27 04:39:00,694][__main__][INFO] - Epoch 0 | Step 1620 | Loss: 1.5938 | LR: 0.000083
[2026-02-27 04:39:07,125][__main__][INFO] - Epoch 0 | Step 1630 | Loss: 1.9219 | LR: 0.000083
[2026-02-27 04:39:07,126][__main__][INFO] - Epoch 0 | Step 1630 | Loss: 1.5000 | LR: 0.000083
[2026-02-27 04:39:13,678][__main__][INFO] - Epoch 0 | Step 1640 | Loss: 1.6953 | LR: 0.000083
[2026-02-27 04:39:13,679][__main__][INFO] - Epoch 0 | Step 1640 | Loss: 1.6875 | LR: 0.000083
[2026-02-27 04:39:20,190][__main__][INFO] - Epoch 0 | Step 1650 | Loss: 1.6016 | LR: 0.000083
[2026-02-27 04:39:20,191][__main__][INFO] - Epoch 0 | Step 1650 | Loss: 1.4688 | LR: 0.000083
[2026-02-27 04:39:26,652][__main__][INFO] - Epoch 0 | Step 1660 | Loss: 1.8828 | LR: 0.000083
[2026-02-27 04:39:26,653][__main__][INFO] - Epoch 0 | Step 1660 | Loss: 1.8828 | LR: 0.000083
[2026-02-27 04:39:33,132][__main__][INFO] - Epoch 0 | Step 1670 | Loss: 1.8594 | LR: 0.000083
[2026-02-27 04:39:33,133][__main__][INFO] - Epoch 0 | Step 1670 | Loss: 1.6172 | LR: 0.000083
[2026-02-27 04:39:39,753][__main__][INFO] - Epoch 0 | Step 1680 | Loss: 1.3750 | LR: 0.000083
[2026-02-27 04:39:39,753][__main__][INFO] - Epoch 0 | Step 1680 | Loss: 1.5312 | LR: 0.000083
[2026-02-27 04:39:46,237][__main__][INFO] - Epoch 0 | Step 1690 | Loss: 1.7969 | LR: 0.000083
[2026-02-27 04:39:46,237][__main__][INFO] - Epoch 0 | Step 1690 | Loss: 1.2891 | LR: 0.000083
[2026-02-27 04:39:52,732][__main__][INFO] - Epoch 0 | Step 1700 | Loss: 1.1953 | LR: 0.000083
[2026-02-27 04:39:52,732][__main__][INFO] - Epoch 0 | Step 1700 | Loss: 1.6484 | LR: 0.000083
[2026-02-27 04:39:59,289][__main__][INFO] - Epoch 0 | Step 1710 | Loss: 1.8359 | LR: 0.000083
[2026-02-27 04:39:59,290][__main__][INFO] - Epoch 0 | Step 1710 | Loss: 1.6953 | LR: 0.000083
[2026-02-27 04:40:05,765][__main__][INFO] - Epoch 0 | Step 1720 | Loss: 1.4219 | LR: 0.000082
[2026-02-27 04:40:05,765][__main__][INFO] - Epoch 0 | Step 1720 | Loss: 1.7188 | LR: 0.000082
[2026-02-27 04:40:12,369][__main__][INFO] - Epoch 0 | Step 1730 | Loss: 1.2344 | LR: 0.000082
[2026-02-27 04:40:12,370][__main__][INFO] - Epoch 0 | Step 1730 | Loss: 1.5625 | LR: 0.000082
[2026-02-27 04:40:18,701][__main__][INFO] - Epoch 0 | Step 1740 | Loss: 1.8672 | LR: 0.000082
[2026-02-27 04:40:18,702][__main__][INFO] - Epoch 0 | Step 1740 | Loss: 1.7578 | LR: 0.000082
[2026-02-27 04:40:25,421][__main__][INFO] - Epoch 0 | Step 1750 | Loss: 1.8281 | LR: 0.000082
[2026-02-27 04:40:25,422][__main__][INFO] - Epoch 0 | Step 1750 | Loss: 1.6172 | LR: 0.000082
[2026-02-27 04:40:31,759][__main__][INFO] - Epoch 0 | Step 1760 | Loss: 1.2656 | LR: 0.000082
[2026-02-27 04:40:31,760][__main__][INFO] - Epoch 0 | Step 1760 | Loss: 1.3828 | LR: 0.000082
[2026-02-27 04:40:38,251][__main__][INFO] - Epoch 0 | Step 1770 | Loss: 1.5859 | LR: 0.000082
[2026-02-27 04:40:38,251][__main__][INFO] - Epoch 0 | Step 1770 | Loss: 1.5859 | LR: 0.000082
[2026-02-27 04:40:44,696][__main__][INFO] - Epoch 0 | Step 1780 | Loss: 1.1016 | LR: 0.000082
[2026-02-27 04:40:44,696][__main__][INFO] - Epoch 0 | Step 1780 | Loss: 1.5469 | LR: 0.000082
[2026-02-27 04:40:51,223][__main__][INFO] - Epoch 0 | Step 1790 | Loss: 1.7266 | LR: 0.000082
[2026-02-27 04:40:51,224][__main__][INFO] - Epoch 0 | Step 1790 | Loss: 1.4453 | LR: 0.000082
[2026-02-27 04:40:57,856][__main__][INFO] - Epoch 0 | Step 1800 | Loss: 1.3984 | LR: 0.000082
[2026-02-27 04:40:57,857][__main__][INFO] - Epoch 0 | Step 1800 | Loss: 1.8281 | LR: 0.000082
[2026-02-27 04:41:04,186][__main__][INFO] - Epoch 0 | Step 1810 | Loss: 1.8594 | LR: 0.000081
[2026-02-27 04:41:04,186][__main__][INFO] - Epoch 0 | Step 1810 | Loss: 1.4375 | LR: 0.000081
[2026-02-27 04:41:10,864][__main__][INFO] - Epoch 0 | Step 1820 | Loss: 1.6719 | LR: 0.000081
[2026-02-27 04:41:10,865][__main__][INFO] - Epoch 0 | Step 1820 | Loss: 1.2656 | LR: 0.000081
[2026-02-27 04:41:17,346][__main__][INFO] - Epoch 0 | Step 1830 | Loss: 1.5859 | LR: 0.000081
[2026-02-27 04:41:17,346][__main__][INFO] - Epoch 0 | Step 1830 | Loss: 1.6250 | LR: 0.000081
[2026-02-27 04:41:23,865][__main__][INFO] - Epoch 0 | Step 1840 | Loss: 1.7969 | LR: 0.000081
[2026-02-27 04:41:23,866][__main__][INFO] - Epoch 0 | Step 1840 | Loss: 1.7969 | LR: 0.000081
[2026-02-27 04:41:30,341][__main__][INFO] - Epoch 0 | Step 1850 | Loss: 1.3438 | LR: 0.000081
[2026-02-27 04:41:30,342][__main__][INFO] - Epoch 0 | Step 1850 | Loss: 1.6641 | LR: 0.000081
[2026-02-27 04:41:36,903][__main__][INFO] - Epoch 0 | Step 1860 | Loss: 1.3359 | LR: 0.000081
[2026-02-27 04:41:36,904][__main__][INFO] - Epoch 0 | Step 1860 | Loss: 1.3750 | LR: 0.000081
[2026-02-27 04:41:43,372][__main__][INFO] - Epoch 0 | Step 1870 | Loss: 1.5391 | LR: 0.000081
[2026-02-27 04:41:43,373][__main__][INFO] - Epoch 0 | Step 1870 | Loss: 1.8203 | LR: 0.000081
